run,time_total_seconds,size_download_bytes,throughput_bps,throughput_Mbps
98,0.2314,255,1101.99,0.0088,1101.99,0.0088
99,0.2276,255,1120.39,0.0090,1120.39,0.0090
100,0.2562,255,995.32,0.0080,995.32,0.0080
101,0.6094,255,418.44,0.0033,418.44,0.0033
102,0.2286,255,1115.49,0.0089,1115.49,0.0089
103,0.2306,255,1105.81,0.0088,1105.81,0.0088
104,0.2841,255,897.57,0.0072,897.57,0.0072
105,0.2286,255,1115.49,0.0089,1115.49,0.0089
106,0.2323,255,1097.72,0.0088,1097.72,0.0088
107,0.2247,255,1134.85,0.0091,1134.85,0.0091
108,0.2271,255,1122.85,0.0090,1122.85,0.0090
109,0.2560,255,996.09,0.0080,996.09,0.0080
110,0.2253,255,1131.82,0.0091,1131.82,0.0091
111,0.2269,255,1123.84,0.0090,1123.84,0.0090
112,0.2173,255,1173.49,0.0094,1173.49,0.0094
113,0.2300,255,1108.70,0.0089,1108.70,0.0089
114,0.2416,255,1055.46,0.0084,1055.46,0.0084
115,0.2235,255,1140.94,0.0091,1140.94,0.0091
116,0.2338,255,1090.68,0.0087,1090.68,0.0087
117,0.2302,255,1107.73,0.0089,1107.73,0.0089
118,0.2553,255,998.82,0.0080,998.82,0.0080
119,0.2757,255,924.92,0.0074,924.92,0.0074
120,0.2189,255,1164.92,0.0093,1164.92,0.0093
121,0.2358,255,1081.42,0.0087,1081.42,0.0087
122,0.2379,255,1071.88,0.0086,1071.88,0.0086
123,0.2493,255,1022.86,0.0082,1022.86,0.0082
124,0.2400,255,1062.50,0.0085,1062.50,0.0085
125,0.2264,255,1126.33,0.0090,1126.33,0.0090
126,0.2322,255,1098.19,0.0088,1098.19,0.0088
127,0.2294,255,1111.60,0.0089,1111.60,0.0089
128,0.2782,255,916.61,0.0073,916.61,0.0073
129,0.2291,255,1113.05,0.0089,1113.05,0.0089
130,0.2254,255,1131.32,0.0091,1131.32,0.0091
131,0.2336,255,1091.61,0.0087,1091.61,0.0087
132,0.2252,255,1132.33,0.0091,1132.33,0.0091
133,0.2587,255,985.70,0.0079,985.70,0.0079
134,0.2337,255,1091.14,0.0087,1091.14,0.0087
135,0.2300,255,1108.70,0.0089,1108.70,0.0089
136,0.2350,255,1085.11,0.0087,1085.11,0.0087
137,0.2408,255,1058.97,0.0085,1058.97,0.0085
138,0.2344,255,1087.88,0.0087,1087.88,0.0087
139,0.2165,255,1177.83,0.0094,1177.83,0.0094
140,0.2228,255,1144.52,0.0092,1144.52,0.0092
141,0.2261,255,1127.82,0.0090,1127.82,0.0090
142,0.3108,255,820.46,0.0066,820.46,0.0066
143,0.2312,255,1102.94,0.0088,1102.94,0.0088
144,0.2302,255,1107.73,0.0089,1107.73,0.0089
145,0.2497,255,1021.23,0.0082,1021.23,0.0082
146,0.2531,255,1007.51,0.0081,1007.51,0.0081
147,0.2371,255,1075.50,0.0086,1075.50,0.0086
148,0.2512,255,1015.13,0.0081,1015.13,0.0081
149,0.2209,255,1154.37,0.0092,1154.37,0.0092
150,0.2296,255,1110.63,0.0089,1110.63,0.0089
151,0.2376,255,1073.23,0.0086,1073.23,0.0086
152,0.2441,255,1044.65,0.0084,1044.65,0.0084
153,0.2235,255,1140.94,0.0091,1140.94,0.0091
154,0.2183,255,1168.12,0.0093,1168.12,0.0093
155,0.2250,255,1133.33,0.0091,1133.33,0.0091
156,0.2318,255,1100.09,0.0088,1100.09,0.0088
157,0.2291,255,1113.05,0.0089,1113.05,0.0089
158,0.2186,255,1166.51,0.0093,1166.51,0.0093
159,0.2213,255,1152.28,0.0092,1152.28,0.0092
160,0.2334,255,1092.54,0.0087,1092.54,0.0087
161,0.2506,255,1017.56,0.0081,1017.56,0.0081
162,0.2269,255,1123.84,0.0090,1123.84,0.0090
163,0.2309,255,1104.37,0.0088,1104.37,0.0088
164,0.2287,255,1115.00,0.0089,1115.00,0.0089
165,0.2573,255,991.06,0.0079,991.06,0.0079
166,0.2286,255,1115.49,0.0089,1115.49,0.0089
167,0.2259,255,1128.82,0.0090,1128.82,0.0090
