run,time_total_seconds,size_download_bytes,throughput_bps,throughput_Mbps
144,0.2403,255,1061.17,0.0085,1061.17,0.0085
145,0.2442,255,1044.23,0.0084,1044.23,0.0084
146,0.2882,255,884.80,0.0071,884.80,0.0071
147,0.2231,255,1142.99,0.0091,1142.99,0.0091
148,0.2467,255,1033.64,0.0083,1033.64,0.0083
149,0.2278,255,1119.40,0.0090,1119.40,0.0090
150,0.2969,255,858.88,0.0069,858.88,0.0069
151,0.3073,255,829.81,0.0066,829.81,0.0066
152,0.2637,255,967.01,0.0077,967.01,0.0077
153,0.2267,255,1124.83,0.0090,1124.83,0.0090
154,0.2511,255,1015.53,0.0081,1015.53,0.0081
155,0.2655,255,960.45,0.0077,960.45,0.0077
156,0.2511,255,1015.53,0.0081,1015.53,0.0081
157,0.2440,255,1045.08,0.0084,1045.08,0.0084
158,0.2302,255,1107.73,0.0089,1107.73,0.0089
159,0.2625,255,971.43,0.0078,971.43,0.0078
160,0.2477,255,1029.47,0.0082,1029.47,0.0082
161,0.2343,255,1088.35,0.0087,1088.35,0.0087
162,0.2686,255,949.37,0.0076,949.37,0.0076
163,0.3385,255,753.32,0.0060,753.32,0.0060
164,0.2402,255,1061.62,0.0085,1061.62,0.0085
165,0.2699,255,944.79,0.0076,944.79,0.0076
166,0.2307,255,1105.33,0.0088,1105.33,0.0088
167,0.2478,255,1029.06,0.0082,1029.06,0.0082
168,0.2767,255,921.58,0.0074,921.58,0.0074
169,0.2372,255,1075.04,0.0086,1075.04,0.0086
170,0.2346,255,1086.96,0.0087,1086.96,0.0087
171,0.2423,255,1052.41,0.0084,1052.41,0.0084
172,0.2654,255,960.81,0.0077,960.81,0.0077
173,0.2961,255,861.20,0.0069,861.20,0.0069
174,0.2483,255,1026.98,0.0082,1026.98,0.0082
175,0.2639,255,966.28,0.0077,966.28,0.0077
176,0.3338,255,763.93,0.0061,763.93,0.0061
177,0.4348,255,586.48,0.0047,586.48,0.0047
178,0.2532,255,1007.11,0.0081,1007.11,0.0081
179,0.2868,255,889.12,0.0071,889.12,0.0071
180,0.2782,255,916.61,0.0073,916.61,0.0073
181,0.2355,255,1082.80,0.0087,1082.80,0.0087
182,0.2327,255,1095.83,0.0088,1095.83,0.0088
183,0.2594,255,983.04,0.0079,983.04,0.0079
184,0.3697,255,689.75,0.0055,689.75,0.0055
185,0.2421,255,1053.28,0.0084,1053.28,0.0084
186,0.2507,255,1017.15,0.0081,1017.15,0.0081
187,0.2724,255,936.12,0.0075,936.12,0.0075
188,0.2386,255,1068.73,0.0085,1068.73,0.0085
189,0.2370,255,1075.95,0.0086,1075.95,0.0086
190,0.2430,255,1049.38,0.0084,1049.38,0.0084
191,0.2544,255,1002.36,0.0080,1002.36,0.0080
192,0.2696,255,945.85,0.0076,945.85,0.0076
193,0.2483,255,1026.98,0.0082,1026.98,0.0082
194,0.2426,255,1051.11,0.0084,1051.11,0.0084
195,0.2960,255,861.49,0.0069,861.49,0.0069
196,0.2757,255,924.92,0.0074,924.92,0.0074
197,0.2631,255,969.21,0.0078,969.21,0.0078
198,0.2864,255,890.36,0.0071,890.36,0.0071
199,0.2369,255,1076.40,0.0086,1076.40,0.0086
200,0.3099,255,822.85,0.0066,822.85,0.0066
